Filename, N_kps1, N_kps2, Total_kps2, N_matches, average_match_rate, n_forward, n_backward, n_not_first_match_forward, n_not_first_match_backward, old_average_match_rate,difference,dif2,, average_match_rate_reduced_CC,,,
sanysidro013-2010.png,558,698,1256,50,0.079617834,61,60,0,0,0.085987261,-0.074074072,0.005486968,,0.079617834,0,0,
sanysidro014-2010.png,808,1888,2696,99,0.073442136,107,133,0,0,0.077893175,-0.057142856,0.003265306,,0.073442136,0,0,
sanysidro015-2010.png,180,834,1014,8,0.015779093,9,11,0,0,0.015779093,-1.88731E-08,3.56193E-16,,0.015779093,0,0,
sanysidro016-2010.png,291,1649,1940,78,0.080412371,79,92,0,0,0.083505155,-0.037037041,0.001371742,,0.080412371,0,0,
sanysidro017-2010.png,3045,3530,6575,558,0.16973384,624,626,0,0,0.177642586,-0.04452055,0.001982079,,0.16973384,0,0,
sanysidro018-2010.png,4127,4821,8948,520,0.11622709,600,598,0,0,0.120920876,-0.038817004,0.00150676,,0.11622709,0,0,
sanysidro019-2010.png,3574,4596,8170,301,0.073684211,363,359,0,0,0.079559364,-0.073846159,0.005453255,,0.073684211,0,0,
sanysidro020-2010.png,2980,3542,6522,180,0.055197792,206,240,0,0,0.060717571,-0.090909086,0.008264462,,0.055197792,0,0,
sanysidro021-2010.png,2035,2809,4844,134,0.055326177,163,175,0,0,0.059454996,-0.069444446,0.004822531,,0.055326177,0,0,
sanysidro022-2010.png,1085,2054,3139,112,0.071360306,129,146,0,0,0.081554635,-0.124999997,0.015624999,,0.071360306,0,0,
sanysidro023-2010.png,202,764,966,14,0.028985507,15,20,0,0,0.031055901,-0.066666678,0.004444446,,0.028985507,0,0,
sanysidro024-2010.png,146,799,945,33,0.06984127,34,44,0,0,0.071957672,-0.029411765,0.000865052,,0.06984127,0,0,
sanysidro025-2010.png,3607,4474,8081,1044,0.258383863,1118,1124,0,0,0.265313699,-0.026119404,0.000682223,,0.258631358,-0.000247494,6.12533E-08,
sanysidro026-2010.png,3983,4920,8903,516,0.115915983,576,610,0,0,0.121532068,-0.046210722,0.002135431,,0.116140627,-0.000224643,5.04646E-08,
sanysidro027-2010.png,2856,3693,6549,240,0.073293633,284,304,0,0,0.080622996,-0.090909092,0.008264463,,0.073293633,0,0,
sanysidro028-2010.png,3561,4692,8253,459,0.111232279,512,551,0,0,0.119229371,-0.06707317,0.00449881,,0.111232279,0,0,
sanysidro029-2010.png,3078,4189,7267,139,0.038255126,186,202,0,0,0.046511628,-0.177514795,0.031511502,,0.038255126,0,0,
sanysidro030-2010.png,2414,3781,6195,78,0.025181598,110,109,0,0,0.027764326,-0.093023254,0.008653326,,0.025181598,0,0,
sanysidro031-2010.png,210,730,940,8,0.017021277,12,18,0,0,0.023404255,-0.272727263,0.07438016,,0.017021277,0,0,
sanysidro032-2010.png,449,802,1251,55,0.087929656,72,68,0,0,0.09432454,-0.067796607,0.00459638,,0.087929656,0,0,
sanysidro033-2010.png,3226,4010,7236,866,0.239358762,938,957,0,0,0.248479823,-0.036707452,0.001347437,,0.239358762,0,0,
sanysidro034-2010.png,3811,4598,8409,448,0.106552503,508,535,0,0,0.114639077,-0.070539418,0.004975809,,0.106552503,0,0,
sanysidro035-2010.png,3753,4836,8589,261,0.06077541,325,336,0,0,0.065665386,-0.074468086,0.005545496,,0.06077541,0,0,
sanysidro036-2010.png,3148,4433,7581,200,0.052763488,231,249,0,0,0.056984567,-0.074074079,0.005486969,,0.052763488,0,0,
sanysidro037-2010.png,3239,4212,7451,210,0.056368273,253,276,0,0,0.062810361,-0.102564102,0.010519395,,0.056368273,0,0,
sanysidro038-2010.png,1935,3071,5006,99,0.039552537,117,134,0,0,0.043947263,-0.099999994,0.009999999,,0.039552537,0,0,
sanysidro039-2010.png,216,745,961,4,0.008324662,4,6,0,0,0.008324662,-2.27505E-08,5.17584E-16,,0.008324662,0,0,
sanysidro040-2010.png,279,521,800,5,0.0125,8,5,0,0,0.0125,0,0,,0.0125,0,0,
sanysidro041-2010.png,3507,4336,7843,978,0.249394364,1040,1058,0,0,0.256279485,-0.026865672,0.000721764,,0.249649369,-0.000255004,6.50273E-08,
sanysidro042-2010.png,3837,4804,8641,438,0.101377155,502,510,0,0,0.106006249,-0.04366812,0.001906905,,0.101377155,0,0,
sanysidro043-2010.png,3642,5027,8669,212,0.048909909,265,267,0,0,0.053062637,-0.07826087,0.006124764,,0.049140616,-0.000230707,5.32258E-08,
sanysidro044-2010.png,2487,3070,5557,124,0.044628397,153,163,0,0,0.048227461,-0.074626868,0.005569169,,0.044628397,0,0,
sanysidro045-2010.png,596,1094,1690,48,0.056804734,56,66,0,0,0.06035503,-0.058823536,0.003460208,,0.056804734,0,0,
sanysidro046-2010.png,927,1838,2765,11,0.0079566,18,17,0,0,0.0079566,4.54541E-08,2.06607E-15,,0.0079566,0,0,
sanysidro047-2010.png,432,1057,1489,39,0.05238415,45,52,0,0,0.0564137,-0.071428564,0.00510204,,0.05238415,0,0,
sanysidro048-2010.png,640,1130,1770,184,0.207909605,193,201,0,0,0.215819209,-0.036649214,0.001343165,,0.207909605,0,0,
sanysidro049-2010.png,3435,4428,7863,655,0.166603078,718,712,0,0,0.172198906,-0.032496306,0.00105601,,0.166603078,0,0,
sanysidro050-2010.png,3434,4417,7851,397,0.101133614,447,468,0,0,0.10699274,-0.054761907,0.002998866,,0.101133614,0,0,
sanysidro051-2010.png,3232,4407,7639,197,0.051577432,238,238,0,0,0.056028276,-0.079439253,0.006310595,,0.051577432,0,0,
sanysidro052-2010.png,1819,2814,4633,164,0.07079646,184,202,0,0,0.077271746,-0.083798881,0.007022252,,0.07079646,0,0,
sanysidro053-2010.png,177,960,1137,12,0.021108179,16,20,0,0,0.024626209,-0.142857132,0.02040816,,0.021108179,0,0,
sanysidro054-2010.png,635,1655,2290,15,0.013100437,18,22,0,0,0.013973799,-0.062499992,0.003906249,,0.013100437,0,0,
sanysidro055-2010.png,879,1435,2314,35,0.030250648,42,56,0,0,0.034572169,-0.12499999,0.015624997,,0.030250648,0,0,
sanysidro056-2010.png,947,1701,2648,227,0.171450151,246,253,0,0,0.179003021,-0.042194092,0.001780341,,0.172205438,-0.000755287,5.70458E-07,
sanysidro057-2010.png,3255,4405,7660,793,0.207049608,848,894,0,0,0.218015666,-0.050299402,0.00253003,,0.207310705,-0.000261097,6.81714E-08,
sanysidro058-2010.png,4302,5361,9663,369,0.076373797,446,449,0,0,0.080099348,-0.046511628,0.002163331,,0.076373797,0,0,
sanysidro059-2010.png,3754,4984,8738,232,0.053101396,292,291,0,0,0.056305791,-0.056910572,0.003238813,,0.053101396,0,0,
sanysidro060-2010.png,2901,4120,7021,168,0.047856431,207,210,0,0,0.050420168,-0.050847456,0.002585464,,0.047856431,0,0,
sanysidro061-2010.png,1911,3185,5096,140,0.054945055,169,180,0,0,0.058477237,-0.060402684,0.003648484,,0.054945055,0,0,
sanysidro062-2010.png,472,1857,2329,30,0.02576213,32,49,0,0,0.027479605,-0.062500001,0.00390625,,0.02576213,0,0,
sanysidro063-2010.png,1423,2064,3487,77,0.044164038,91,109,0,0,0.049899627,-0.114942525,0.013211784,,0.044164038,0,0,
sanysidro064-2010.png,2693,3711,6404,564,0.176139913,613,640,0,0,0.183947533,-0.042444823,0.001801563,,0.176452217,-0.000312305,9.75343E-08,
yuba001-2010.png,2187,3703,5890,154,0.05229202,178,201,0,0,0.056706282,-0.077844314,0.006059737,,0.052631579,-0.000339559,1.153E-07,
yuba002-2010.png,2821,4520,7341,617,0.16809699,670,710,0,0,0.175452936,-0.041925468,0.001757745,,0.16809699,0,0,
yuba003-2010.png,1403,2424,3827,251,0.131173243,280,293,0,0,0.138489679,-0.052830191,0.002791029,,0.131173243,0,0,
yuba004-2010.png,2289,3116,5405,401,0.148381129,452,465,0,0,0.156521739,-0.052009455,0.002704983,,0.148381129,0,0,
yuba005-2010.png,432,505,937,81,0.172892209,100,97,0,0,0.183564568,-0.058139536,0.003380206,,0.172892209,0,0,
yuba006-2010.png,1074,1476,2550,119,0.093333333,154,150,0,0,0.101176471,-0.077519384,0.006009255,,0.093333333,0,0,
yuba007-2010.png,847,949,1796,101,0.11247216,127,133,0,0,0.130289532,-0.136752135,0.018701146,,0.113585746,-0.001113586,1.24007E-06,
yuba008-2010.png,470,413,883,28,0.063420159,37,38,0,0,0.070215176,-0.096774199,0.009365246,,0.063420159,0,0,
yuba009-2010.png,2386,4137,6523,168,0.051510041,196,221,0,0,0.054576115,-0.05617977,0.003156167,,0.051816649,-0.000306607,9.40081E-08,
yuba010-2010.png,3008,4599,7607,778,0.204548442,820,846,0,0,0.210595504,-0.028714107,0.0008245,,0.204548442,0,0,
yuba011-2010.png,2183,3049,5232,382,0.146024465,414,440,0,0,0.153287462,-0.047381548,0.002245011,,0.146024465,0,0,
yuba012-2010.png,3032,4028,7060,576,0.163172805,637,654,0,0,0.169688385,-0.038397327,0.001474355,,0.163172805,0,0,
yuba013-2010.png,1586,2321,3907,270,0.138213463,302,309,0,0,0.148963399,-0.072164948,0.00520778,,0.138213463,0,0,
yuba014-2010.png,665,869,1534,101,0.131681877,131,130,0,0,0.144719687,-0.09009009,0.008116224,,0.131681877,0,0,
yuba015-2010.png,735,958,1693,97,0.114589486,115,125,0,0,0.128765505,-0.110091743,0.012120192,,0.114589486,0,0,
yuba016-2010.png,982,462,1444,32,0.04432133,43,39,0,0,0.048476454,-0.08571428,0.007346938,,0.04432133,0,0,
yuba017-2010.png,2010,2982,4992,251,0.100560897,289,309,0,0,0.105769231,-0.049242426,0.002424817,,0.100961538,-0.000400641,1.60513E-07,
yuba018-2010.png,3076,4574,7650,827,0.21620915,887,910,0,0,0.224313725,-0.036130534,0.001305415,,0.216470588,-0.000261438,6.83498E-08,
yuba019-2010.png,2724,3919,6643,592,0.178232726,657,664,0,0,0.18485624,-0.035830621,0.001283833,,0.178232726,0,0,
yuba020-2010.png,1218,2099,3317,289,0.174253844,323,342,0,0,0.188724751,-0.076677315,0.005879411,,0.174253844,0,0,
yuba021-2010.png,1147,1853,3000,207,0.138,234,256,0,0,0.148,-0.067567568,0.004565376,,0.138,0,0,
yuba022-2010.png,790,1104,1894,114,0.120380148,133,142,0,0,0.127771911,-0.057851237,0.003346766,,0.120380148,0,0,
yuba023-2010.png,501,938,1439,69,0.095899931,83,90,0,0,0.102849201,-0.067567569,0.004565376,,0.097289785,-0.001389854,1.93169E-06,
yuba024-2010.png,1111,724,1835,63,0.06866485,81,67,0,0,0.070844687,-0.030769236,0.000946746,,0.06866485,0,0,
yuba025-2010.png,2470,3961,6431,214,0.066552636,242,267,0,0,0.07121754,-0.065502183,0.004290536,,0.067174623,-0.000621987,3.86868E-07,
yuba026-2010.png,1641,2936,4577,331,0.144636225,361,390,0,0,0.153375574,-0.05698006,0.003246727,,0.144636225,0,0,
yuba027-2010.png,2639,3371,6010,495,0.164725458,543,555,0,0,0.171048253,-0.036964981,0.00136641,,0.165058236,-0.000332779,1.10742E-07,
yuba028-2010.png,1622,2541,4163,384,0.184482344,418,430,0,0,0.192649532,-0.042394017,0.001797253,,0.184482344,0,0,
yuba029-2010.png,934,1920,2854,195,0.136650315,221,242,0,0,0.147862649,-0.075829384,0.005750096,,0.137351086,-0.000700771,4.9108E-07,
yuba030-2010.png,1392,1970,3362,139,0.082688876,170,183,0,0,0.092801904,-0.108974363,0.011875412,,0.082688876,0,0,
yuba031-2010.png,1228,1660,2888,135,0.093490305,150,167,0,0,0.101108033,-0.075342464,0.005676487,,0.093490305,0,0,
yuba032-2010.png,994,621,1615,43,0.053250774,59,55,0,0,0.058204334,-0.085106377,0.007243095,,0.054489164,-0.00123839,1.53361E-06,
yuba033-2010.png,740,1318,2058,100,0.09718173,113,131,0,0,0.105928086,-0.082568811,0.006817609,,0.09718173,0,0,
yuba034-2010.png,818,1589,2407,152,0.126298297,165,189,0,0,0.137931034,-0.084337346,0.007112788,,0.126298297,0,0,
yuba035-2010.png,1338,1736,3074,356,0.231620039,386,399,0,0,0.245933637,-0.058201058,0.003387363,,0.231620039,0,0,
yuba036-2010.png,570,773,1343,109,0.162323157,125,131,0,0,0.174236783,-0.068376067,0.004675286,,0.16381236,-0.001489203,2.21773E-06,
yuba037-2010.png,1793,2551,4344,259,0.119244936,294,308,0,0,0.124769797,-0.04428044,0.001960757,,0.119244936,0,0,
yuba038-2010.png,2070,2864,4934,203,0.082286178,241,257,0,0,0.089177138,-0.077272725,0.005971074,,0.082691528,-0.000405351,1.64309E-07,
yuba039-2010.png,1772,2644,4416,204,0.092391304,241,263,0,0,0.10009058,-0.07692308,0.00591716,,0.092391304,0,0,
yuba040-2010.png,1710,2155,3865,110,0.056921087,133,140,0,0,0.061060802,-0.067796609,0.00459638,,0.057438551,-0.000517464,2.67769E-07,
yuba041-2010.png,654,1225,1879,82,0.087280468,99,105,0,0,0.097924428,-0.108695653,0.011814745,,0.087280468,0,0,
yuba042-2010.png,989,1972,2961,157,0.106045255,179,188,0,0,0.112124282,-0.054216865,0.002939468,,0.106720702,-0.000675447,4.56229E-07,
yuba043-2010.png,1009,1204,2213,148,0.133755084,172,194,0,0,0.152733845,-0.124260352,0.015440635,,0.133755084,0,0,
yuba044-2010.png,468,442,910,85,0.186813187,100,107,0,0,0.204395604,-0.086021504,0.007399699,,0.186813187,0,0,
yuba045-2010.png,856,1129,1985,163,0.164231738,189,193,0,0,0.174307305,-0.057803469,0.003341241,,0.164231738,0,0,
yuba046-2010.png,1631,2006,3637,151,0.083035469,171,196,0,0,0.091833929,-0.095808383,0.009179246,,0.083585373,-0.000549904,3.02394E-07,
yuba047-2010.png,2249,3190,5439,291,0.107004964,353,362,0,0,0.118404118,-0.096273289,0.009268546,,0.107004964,0,0,
yuba048-2010.png,2247,3038,5285,200,0.075685904,237,246,0,0,0.082876064,-0.086757987,0.007526948,,0.075685904,0,0,
yuba049-2010.png,1290,1726,3016,160,0.106100796,192,201,0,0,0.120689655,-0.12087912,0.014611762,,0.106763926,-0.00066313,4.39741E-07,
yuba050-2010.png,1064,1794,2858,211,0.147655703,241,250,0,0,0.158852344,-0.07048458,0.004968076,,0.147655703,0,0,
yuba051-2010.png,1111,1444,2555,199,0.155772994,221,239,0,0,0.168297456,-0.074418605,0.005538129,,0.156555773,-0.000782779,6.12743E-07,
yuba052-2010.png,372,509,881,66,0.149829739,73,84,0,0,0.172531215,-0.13157895,0.01731302,,0.149829739,0,0,
yuba053-2010.png,712,824,1536,83,0.108072917,104,107,0,0,0.119791667,-0.097826089,0.009569944,,0.109375,-0.001302083,1.69542E-06,
yuba054-2010.png,862,929,1791,129,0.144053601,160,163,0,0,0.156337242,-0.07857143,0.00617347,,0.144053601,0,0,
yuba055-2010.png,1124,1579,2703,139,0.102848687,167,188,0,0,0.115427303,-0.108974359,0.011875411,,0.102848687,0,0,
yuba056-2010.png,1999,2996,4995,391,0.156556557,432,448,0,0,0.162962963,-0.03931204,0.001545436,,0.156556557,0,0,
yuba057-2010.png,1408,1966,3374,133,0.078838174,163,173,0,0,0.087729698,-0.101351355,0.010272097,,0.078838174,0,0,
yuba058-2010.png,850,1217,2067,93,0.089985486,117,117,0,0,0.099661345,-0.097087379,0.009425959,,0.089985486,0,0,
yuba059-2010.png,1041,1588,2629,184,0.139977178,206,227,0,0,0.152149106,-0.079999999,0.0064,,0.139977178,0,0,
yuba060-2010.png,661,894,1555,109,0.140192926,133,136,0,0,0.15562701,-0.099173556,0.009835394,,0.1414791,-0.001286174,1.65424E-06,
yuba061-2010.png,589,609,1198,121,0.202003339,140,149,0,0,0.225375626,-0.103703704,0.010754458,,0.202003339,0,0,
yuba062-2010.png,1504,2005,3509,155,0.088344258,198,205,0,0,0.098033628,-0.098837211,0.009768794,,0.088914221,-0.000569963,3.24858E-07,
yuba063-2010.png,799,888,1687,125,0.148192057,152,155,0,0,0.161232958,-0.080882353,0.006541955,,0.148192057,0,0,
yuba064-2010.png,2444,3235,5679,462,0.162704702,505,523,0,0,0.168339496,-0.033472801,0.001120428,,0.163056876,-0.000352175,1.24027E-07,
