Filename, N_kps1, N_kps2, Total_kps2, N_matches, average_match_rate, n_forward, n_backward, n_not_first_match_forward, n_not_first_match_backward
oakland045-2010.png, 3397, 5065, 8462, 1087, 0.256913259277, 1215, 1284, 0, 0
oakland046-2010.png, 2852, 4392, 7244, 1153, 0.318332413031, 1269, 1353, 0, 0
oakland047-2010.png, 2598, 4121, 6719, 1436, 0.427444560202, 1533, 1635, 0, 0
oakland048-2010.png, 2666, 4838, 7504, 1627, 0.433635394456, 1739, 1804, 0, 0
oakland049-2010.png, 3040, 3930, 6970, 714, 0.20487804878, 811, 856, 0, 0
oakland050-2010.png, 1417, 2068, 3485, 239, 0.137159253945, 279, 329, 0, 0
oakland051-2010.png, 1941, 2190, 4131, 495, 0.239651416122, 582, 604, 0, 0
oakland052-2010.png, 1613, 2367, 3980, 455, 0.22864321608, 534, 558, 0, 0
oakland053-2010.png, 2172, 3033, 5205, 752, 0.288952929875, 853, 906, 0, 0
oakland054-2010.png, 1918, 2677, 4595, 768, 0.334276387378, 871, 893, 0, 0
oakland055-2010.png, 2938, 4189, 7127, 1629, 0.457134839343, 1769, 1822, 0, 0
oakland056-2010.png, 2645, 5267, 7912, 1682, 0.425176946411, 1786, 1879, 0, 0
oakland057-2010.png, 1357, 1857, 3214, 222, 0.138145612943, 276, 307, 0, 0
oakland058-2010.png, 2052, 2483, 4535, 464, 0.204630650496, 539, 578, 0, 0
oakland059-2010.png, 1907, 2224, 4131, 578, 0.279835390947, 669, 709, 0, 0
oakland060-2010.png, 2099, 2694, 4793, 520, 0.216983100355, 601, 631, 0, 0
oakland061-2010.png, 2383, 3470, 5853, 922, 0.315052110029, 1043, 1100, 0, 0
oakland062-2010.png, 1457, 2531, 3988, 657, 0.329488465396, 721, 793, 0, 0
oakland063-2010.png, 1971, 3126, 5097, 1037, 0.406906023151, 1141, 1203, 0, 0
oakland064-2010.png, 2435, 5274, 7709, 1402, 0.363730704372, 1494, 1555, 0, 0
petaluma001-2010.png, 1811, 2427, 4238, 900, 0.424728645588, 987, 1022, 0, 0
petaluma002-2010.png, 3229, 4499, 7728, 1731, 0.44798136646, 1863, 1918, 0, 0
petaluma003-2010.png, 1388, 2715, 4103, 584, 0.284669753839, 656, 680, 0, 0
petaluma004-2010.png, 1507, 2060, 3567, 208, 0.116624614522, 277, 286, 0, 0
petaluma005-2010.png, 1395, 1631, 3026, 210, 0.13879709187, 258, 267, 0, 0
petaluma006-2010.png, 1005, 1282, 2287, 195, 0.170529077394, 242, 263, 0, 0
petaluma007-2010.png, 1851, 2548, 4399, 591, 0.268697431234, 689, 715, 0, 0
petaluma008-2010.png, 1257, 2298, 3555, 212, 0.119268635724, 253, 285, 0, 0
petaluma009-2010.png, 3558, 4681, 8239, 1646, 0.399563053769, 1792, 1829, 0, 0
petaluma010-2010.png, 3095, 4478, 7573, 1621, 0.428099828338, 1754, 1798, 0, 0
petaluma011-2010.png, 2531, 4316, 6847, 1223, 0.35723674602, 1347, 1373, 0, 0
petaluma012-2010.png, 1017, 1718, 2735, 89, 0.0650822669104, 105, 127, 0, 0
petaluma013-2010.png, 990, 1505, 2495, 68, 0.0545090180361, 82, 97, 0, 0
petaluma014-2010.png, 1713, 2394, 4107, 537, 0.261504747991, 626, 615, 0, 0
petaluma015-2010.png, 1289, 1938, 3227, 434, 0.268980477223, 494, 534, 0, 0
petaluma016-2010.png, 1447, 2167, 3614, 369, 0.204205866076, 439, 445, 0, 0
petaluma017-2010.png, 3235, 4828, 8063, 1437, 0.356443011286, 1569, 1631, 0, 0
petaluma018-2010.png, 2911, 4583, 7494, 1343, 0.358420069389, 1459, 1517, 0, 0
petaluma019-2010.png, 1765, 3305, 5070, 752, 0.296646942801, 831, 880, 0, 0
petaluma020-2010.png, 1659, 2243, 3902, 341, 0.174782162993, 423, 416, 0, 0
petaluma021-2010.png, 1750, 1978, 3728, 479, 0.256974248927, 553, 561, 0, 0
petaluma022-2010.png, 2460, 3119, 5579, 1243, 0.445599569815, 1375, 1390, 0, 0
petaluma023-2010.png, 1662, 2260, 3922, 437, 0.222845486996, 506, 544, 0, 0
petaluma024-2010.png, 2001, 2933, 4934, 572, 0.231860559384, 676, 707, 0, 0
petaluma025-2010.png, 2730, 3766, 6496, 1230, 0.378694581281, 1364, 1387, 0, 0
petaluma026-2010.png, 1867, 2920, 4787, 580, 0.242322958011, 662, 696, 0, 0
petaluma027-2010.png, 1388, 2002, 3390, 468, 0.27610619469, 535, 575, 0, 0
petaluma028-2010.png, 1939, 2473, 4412, 411, 0.186310063463, 503, 511, 0, 0
petaluma029-2010.png, 2285, 2914, 5199, 1085, 0.417387959223, 1207, 1223, 0, 0
petaluma030-2010.png, 1887, 2674, 4561, 767, 0.336329752247, 871, 863, 0, 0
petaluma031-2010.png, 1243, 2409, 3652, 301, 0.164841182913, 356, 399, 0, 0
petaluma032-2010.png, 2446, 3922, 6368, 664, 0.208542713568, 773, 804, 0, 0
petaluma033-2010.png, 2723, 3295, 6018, 749, 0.248919906946, 851, 890, 0, 0
petaluma034-2010.png, 1327, 1817, 3144, 304, 0.193384223919, 376, 371, 0, 0
petaluma035-2010.png, 2014, 2452, 4466, 613, 0.274518584863, 718, 715, 0, 0
petaluma036-2010.png, 2084, 3052, 5136, 744, 0.289719626168, 847, 873, 0, 0
petaluma037-2010.png, 3121, 3918, 7039, 1506, 0.427901690581, 1653, 1672, 0, 0
petaluma038-2010.png, 2575, 3727, 6302, 1053, 0.334179625516, 1182, 1217, 0, 0
petaluma039-2010.png, 2596, 4783, 7379, 899, 0.243664453178, 1019, 1100, 0, 0
petaluma040-2010.png, 2205, 4441, 6646, 876, 0.263617213361, 970, 1039, 0, 0
petaluma041-2010.png, 1398, 2077, 3475, 293, 0.168633093525, 342, 362, 0, 0
petaluma042-2010.png, 1999, 2600, 4599, 935, 0.406610132638, 1023, 1065, 0, 0
petaluma043-2010.png, 2372, 3390, 5762, 1129, 0.391877820201, 1224, 1290, 0, 0
petaluma044-2010.png, 2290, 3301, 5591, 1103, 0.394562690038, 1199, 1258, 0, 0
