Filename, N_kps1, N_kps2, N_kps_total, average_match_rate, proximity_in_pixels, fit_converged, n_forward, n_backward, n_not_first_match_forward, n_not_first_match_backward
petaluma026-2010.png, 1867, 2920, 4787, 0.292040944224, 4, -1, 794, 857, 132, 161
petaluma027-2010.png, 1388, 2002, 3390, 0.335693215339, 4, -1, 646, 690, 111, 115
petaluma028-2010.png, 1939, 2473, 4412, 0.241160471442, 4, -1, 635, 658, 132, 147
petaluma029-2010.png, 2285, 2914, 5199, 0.47701481054, 4, -1, 1379, 1432, 172, 209
petaluma030-2010.png, 1887, 2674, 4561, 0.388949791712, 4, -1, 994, 1026, 123, 163
petaluma031-2010.png, 1243, 2409, 3652, 0.232201533406, 4, -1, 493, 545, 137, 146
petaluma032-2010.png, 2446, 3922, 6368, 0.263819095477, 4, -1, 944, 1017, 171, 213
petaluma033-2010.png, 2723, 3295, 6018, 0.302426055168, 4, -1, 1036, 1056, 185, 166
petaluma034-2010.png, 1327, 1817, 3144, 0.261450381679, 4, -1, 498, 474, 122, 103
petaluma035-2010.png, 2014, 2452, 4466, 0.32736229288, 4, -1, 853, 864, 135, 149
petaluma036-2010.png, 2084, 3052, 5136, 0.360202492212, 4, -1, 1043, 1101, 196, 228
petaluma037-2010.png, 3121, 3918, 7039, 0.486432731922, 4, -1, 1878, 1918, 225, 246
petaluma038-2010.png, 2575, 3727, 6302, 0.389082830847, 4, -1, 1355, 1431, 173, 214
petaluma039-2010.png, 2596, 4783, 7379, 0.295975064372, 4, -1, 1209, 1305, 190, 205
petaluma040-2010.png, 2205, 4441, 6646, 0.31236834186, 4, -1, 1136, 1249, 166, 210
petaluma041-2010.png, 1398, 2077, 3475, 0.215827338129, 4, -1, 438, 461, 96, 99
petaluma042-2010.png, 1999, 2600, 4599, 0.460969776038, 4, -1, 1146, 1205, 123, 140
petaluma043-2010.png, 2372, 3390, 5762, 0.444984380423, 4, -1, 1422, 1482, 198, 192
petaluma044-2010.png, 2290, 3301, 5591, 0.447147200859, 4, -1, 1352, 1436, 153, 178
petaluma045-2010.png, 2158, 2739, 4897, 0.465591178272, 4, -1, 1263, 1333, 151, 182
petaluma046-2010.png, 2466, 3759, 6225, 0.37140562249, 4, -1, 1284, 1364, 198, 218
petaluma047-2010.png, 3036, 5139, 8175, 0.372844036697, 4, -1, 1681, 1738, 230, 215
petaluma048-2010.png, 1855, 3085, 4940, 0.414574898785, 4, -1, 1106, 1191, 122, 164
petaluma049-2010.png, 2015, 2932, 4947, 0.325449767536, 4, -1, 914, 969, 135, 161
petaluma050-2010.png, 2286, 3207, 5493, 0.439468414346, 4, -1, 1323, 1375, 159, 153
petaluma051-2010.png, 2251, 3318, 5569, 0.483390195726, 4, -1, 1489, 1555, 169, 166
petaluma052-2010.png, 1651, 2417, 4068, 0.333333333333, 4, -1, 775, 827, 131, 167
petaluma053-2010.png, 1296, 1280, 2576, 0.32298136646, 4, -1, 488, 486, 86, 80
petaluma054-2010.png, 2376, 3830, 6206, 0.396712858524, 4, -1, 1344, 1427, 181, 200
petaluma055-2010.png, 2402, 3747, 6149, 0.431289640592, 4, -1, 1457, 1505, 167, 185
petaluma056-2010.png, 2087, 3228, 5315, 0.38946378175, 4, -1, 1156, 1225, 177, 194
petaluma057-2010.png, 1208, 1699, 2907, 0.279325765394, 4, -1, 481, 507, 94, 107
petaluma058-2010.png, 2369, 3218, 5587, 0.420619294791, 4, -1, 1319, 1350, 175, 201
petaluma059-2010.png, 1946, 3127, 5073, 0.460871279322, 4, -1, 1261, 1352, 128, 161
petaluma060-2010.png, 1266, 1591, 2857, 0.350717535877, 4, -1, 574, 605, 107, 110
petaluma061-2010.png, 2113, 2850, 4963, 0.375176304654, 4, -1, 1038, 1095, 154, 179
petaluma062-2010.png, 2747, 3928, 6675, 0.411086142322, 4, -1, 1534, 1589, 198, 224
petaluma063-2010.png, 1502, 1906, 3408, 0.342136150235, 4, -1, 650, 678, 106, 103
petaluma064-2010.png, 1987, 2713, 4700, 0.390212765957, 4, -1, 1040, 1084, 167, 179
sanjose001-2010.png, 3407, 5240, 8647, 0.333526078409, 4, -1, 1612, 1686, 228, 256
sanjose002-2010.png, 3231, 4504, 7735, 0.33199741435, 4, -1, 1423, 1505, 213, 250
sanjose003-2010.png, 3121, 4607, 7728, 0.32867494824, 4, -1, 1408, 1490, 212, 257
sanjose004-2010.png, 2890, 4235, 7125, 0.436210526316, 4, -1, 1710, 1758, 206, 212
sanjose005-2010.png, 2566, 4936, 7502, 0.271394294855, 4, -1, 1120, 1193, 164, 202
sanjose006-2010.png, 2199, 4378, 6577, 0.394708833815, 4, -1, 1393, 1486, 141, 165
sanjose007-2010.png, 2193, 3902, 6095, 0.416078753076, 4, -1, 1371, 1440, 131, 120
sanjose008-2010.png, 1142, 2425, 3567, 0.425567703953, 4, -1, 820, 903, 76, 121
sanjose009-2010.png, 3383, 5016, 8399, 0.275747112752, 4, -1, 1318, 1373, 240, 272
sanjose010-2010.png, 3320, 4764, 8084, 0.290697674419, 4, -1, 1303, 1334, 214, 220
sanjose011-2010.png, 4052, 4948, 9000, 0.297111111111, 4, -1, 1510, 1557, 288, 296
sanjose012-2010.png, 2508, 4327, 6835, 0.326847110461, 4, -1, 1242, 1354, 171, 228
sanjose013-2010.png, 2191, 4203, 6394, 0.262433531436, 4, -1, 935, 976, 157, 164
sanjose014-2010.png, 2340, 4267, 6607, 0.362948388073, 4, -1, 1306, 1392, 145, 165
sanjose015-2010.png, 2302, 3575, 5877, 0.38148715331, 4, -1, 1239, 1295, 139, 156
sanjose016-2010.png, 1797, 3347, 5144, 0.424572317263, 4, -1, 1201, 1249, 147, 149
sanjose017-2010.png, 3419, 4856, 8275, 0.27915407855, 4, -1, 1316, 1378, 230, 253
sanjose018-2010.png, 2229, 3070, 5299, 0.349122475939, 4, -1, 1046, 1111, 167, 204
sanjose019-2010.png, 3013, 4304, 7317, 0.3315566489, 4, -1, 1356, 1410, 202, 210
sanjose020-2010.png, 2496, 4409, 6905, 0.349312092686, 4, -1, 1322, 1415, 162, 181
sanjose021-2010.png, 2557, 4776, 7333, 0.283921996454, 4, -1, 1150, 1208, 166, 204
sanjose022-2010.png, 2590, 3963, 6553, 0.42209674958, 4, -1, 1515, 1588, 174, 205
sanjose023-2010.png, 1507, 2239, 3746, 0.462893753337, 4, -1, 964, 1007, 126, 108
sanjose024-2010.png, 1041, 2398, 3439, 0.3239313754, 4, -1, 620, 702, 81, 116
sanjose025-2010.png, 3066, 3670, 6736, 0.412410926366, 4, -1, 1567, 1554, 208, 210
sanjose026-2010.png, 3515, 4266, 7781, 0.400462665467, 4, -1, 1702, 1766, 225, 236
sanjose027-2010.png, 2814, 4099, 6913, 0.407637783885, 4, -1, 1574, 1643, 229, 205
sanjose028-2010.png, 2762, 4709, 7471, 0.423504216303, 4, -1, 1715, 1816, 169, 205
sanjose029-2010.png, 2847, 5096, 7943, 0.326073272063, 4, -1, 1414, 1489, 166, 190
sanjose030-2010.png, 1868, 2826, 4694, 0.380059650618, 4, -1, 987, 1020, 142, 146
sanjose031-2010.png, 1819, 2804, 4623, 0.465931213498, 4, -1, 1180, 1262, 99, 149
sanjose032-2010.png, 1496, 3136, 4632, 0.43091537133, 4, -1, 1090, 1181, 96, 130
sanjose033-2010.png, 3051, 4587, 7638, 0.285676878764, 4, -1, 1214, 1337, 195, 271
sanjose034-2010.png, 3289, 4443, 7732, 0.434557682359, 4, -1, 1818, 1894, 215, 224
sanjose035-2010.png, 3047, 4452, 7499, 0.414988665155, 4, -1, 1705, 1762, 173, 194
sanjose036-2010.png, 2345, 4761, 7106, 0.357162960878, 4, -1, 1372, 1489, 157, 194
sanjose037-2010.png, 2906, 4913, 7819, 0.374984013301, 4, -1, 1601, 1665, 179, 196
sanjose038-2010.png, 1178, 1953, 3131, 0.452251676781, 4, -1, 774, 849, 80, 104
sanjose039-2010.png, 1311, 2078, 3389, 0.423723812334, 4, -1, 795, 839, 91, 97
sanjose040-2010.png, 1940, 3373, 5313, 0.46075663467, 4, -1, 1319, 1427, 131, 155
sanjose041-2010.png, 3277, 4152, 7429, 0.316866334635, 4, -1, 1298, 1362, 219, 242
sanjose042-2010.png, 2338, 3927, 6265, 0.348603351955, 4, -1, 1195, 1252, 157, 188
sanjose043-2010.png, 2894, 4252, 7146, 0.486705849426, 4, -1, 1877, 1955, 190, 200
sanjose044-2010.png, 2646, 4390, 7036, 0.354178510517, 4, -1, 1373, 1420, 175, 203
sanjose045-2010.png, 1210, 2106, 3316, 0.180940892642, 4, -1, 366, 412, 104, 122
sanjose046-2010.png, 861, 1617, 2478, 0.38418079096, 4, -1, 534, 581, 55, 70
sanjose047-2010.png, 1751, 3009, 4760, 0.475630252101, 4, -1, 1231, 1312, 101, 127
sanjose048-2010.png, 2016, 3930, 5946, 0.450723175244, 4, -1, 1444, 1551, 116, 153
sanjose049-2010.png, 1913, 2850, 4763, 0.175939533907, 4, -1, 514, 519, 150, 146
sanjose050-2010.png, 2138, 3699, 5837, 0.253212266575, 4, -1, 834, 924, 178, 213
sanjose051-2010.png, 2874, 4300, 7174, 0.391971006412, 4, -1, 1539, 1613, 197, 203
sanjose052-2010.png, 1242, 1880, 3122, 0.330557335042, 4, -1, 596, 594, 106, 103
sanjose053-2010.png, 1107, 1943, 3050, 0.304262295082, 4, -1, 535, 582, 94, 117
sanjose054-2010.png, 1556, 2193, 3749, 0.503067484663, 4, -1, 1043, 1104, 104, 120
sanjose055-2010.png, 1665, 2624, 4289, 0.454651433901, 4, -1, 1067, 1133, 93, 107
sanjose056-2010.png, 1340, 2515, 3855, 0.466407263294, 4, -1, 982, 1043, 85, 99
sanjose057-2010.png, 1077, 1910, 2987, 0.177435554068, 4, -1, 308, 369, 76, 103
sanjose058-2010.png, 2181, 3799, 5980, 0.339130434783, 4, -1, 1147, 1193, 171, 169
sanjose059-2010.png, 2078, 3289, 5367, 0.317123160052, 4, -1, 968, 1023, 143, 154
sanjose060-2010.png, 1888, 2473, 4361, 0.220132997019, 4, -1, 566, 588, 128, 146
sanjose061-2010.png, 991, 2370, 3361, 0.239809580482, 4, -1, 461, 507, 120, 135
sanjose062-2010.png, 870, 2228, 3098, 0.359586830213, 4, -1, 613, 689, 60, 87
sanjose063-2010.png, 1629, 2433, 4062, 0.520925652388, 4, -1, 1162, 1209, 94, 104
sanjose064-2010.png, 1636, 3102, 4738, 0.47910510764, 4, -1, 1228, 1285, 87, 104
sanysidro001-2010.png, 2452, 3438, 5890, 0.387775891341, 4, -1, 1261, 1306, 163, 158
sanysidro002-2010.png, 3187, 3642, 6829, 0.360521306194, 4, -1, 1395, 1371, 218, 195
sanysidro003-2010.png, 2748, 3854, 6602, 0.22780975462, 4, -1, 894, 895, 211, 203
sanysidro004-2010.png, 1959, 2468, 4427, 0.304946916648, 4, -1, 771, 805, 140, 152
sanysidro005-2010.png, 1089, 1520, 2609, 0.183978535837, 4, -1, 288, 312, 66, 82
sanysidro006-2010.png, 729, 1590, 2319, 0.149202242346, 4, -1, 204, 230, 52, 58
sanysidro007-2010.png, 768, 1527, 2295, 0.125490196078, 4, -1, 165, 203, 53, 71
sanysidro008-2010.png, 720, 1572, 2292, 0.312390924956, 4, -1, 400, 437, 45, 62
sanysidro009-2010.png, 2206, 2770, 4976, 0.467443729904, 4, -1, 1279, 1315, 129, 164
sanysidro010-2010.png, 3497, 3792, 7289, 0.387158732336, 4, -1, 1565, 1586, 220, 225
sanysidro011-2010.png, 3064, 4062, 7126, 0.314622509122, 4, -1, 1255, 1284, 226, 241
sanysidro012-2010.png, 1874, 2142, 4016, 0.193725099602, 4, -1, 495, 489, 133, 126
sanysidro013-2010.png, 664, 792, 1456, 0.175824175824, 4, -1, 155, 162, 38, 50
sanysidro014-2010.png, 690, 2065, 2755, 0.154627949183, 4, -1, 247, 291, 52, 62
sanysidro015-2010.png, 293, 1094, 1387, 0.0490266762797, 4, -1, 45, 49, 12, 14
sanysidro016-2010.png, 343, 1530, 1873, 0.192205018687, 4, -1, 206, 253, 34, 42
sanysidro017-2010.png, 2716, 3196, 5912, 0.416779431664, 4, -1, 1362, 1396, 157, 165
sanysidro018-2010.png, 4018, 4407, 8425, 0.35703264095, 4, -1, 1671, 1680, 239, 243
sanysidro019-2010.png, 4051, 4724, 8775, 0.334131054131, 4, -1, 1700, 1671, 303, 298
sanysidro020-2010.png, 3036, 3671, 6707, 0.260921425376, 4, -1, 1050, 1055, 230, 217
sanysidro021-2010.png, 2254, 2910, 5164, 0.187451587916, 4, -1, 599, 579, 151, 162
sanysidro022-2010.png, 1031, 2350, 3381, 0.182194616977, 4, -1, 367, 409, 92, 114
sanysidro023-2010.png, 233, 949, 1182, 0.0710659898477, 4, -1, 58, 75, 22, 24
sanysidro024-2010.png, 209, 920, 1129, 0.191319751993, 4, -1, 120, 149, 11, 34
sanysidro025-2010.png, 3341, 4205, 7546, 0.499072356215, 4, -1, 2034, 2082, 166, 192
sanysidro026-2010.png, 4013, 4780, 8793, 0.374616171955, 4, -1, 1817, 1856, 289, 291
sanysidro027-2010.png, 3097, 4125, 7222, 0.334810301855, 4, -1, 1366, 1437, 292, 290
sanysidro028-2010.png, 3600, 4680, 8280, 0.383333333333, 4, -1, 1753, 1825, 261, 278
sanysidro029-2010.png, 3421, 4472, 7893, 0.224502723933, 4, -1, 1065, 1035, 284, 262
sanysidro030-2010.png, 2135, 3994, 6129, 0.130853320281, 4, -1, 490, 536, 156, 169
sanysidro031-2010.png, 252, 840, 1092, 0.047619047619, 4, -1, 36, 36, 11, 14
sanysidro032-2010.png, 459, 851, 1310, 0.247328244275, 4, -1, 190, 205, 42, 45
sanysidro033-2010.png, 3078, 3964, 7042, 0.510082362965, 4, -1, 1962, 2005, 159, 190
sanysidro034-2010.png, 3443, 4525, 7968, 0.358935742972, 4, -1, 1587, 1655, 239, 248
sanysidro035-2010.png, 3969, 4993, 8962, 0.31019861638, 4, -1, 1568, 1627, 303, 333
sanysidro036-2010.png, 2835, 4203, 7038, 0.264847968173, 4, -1, 1032, 1106, 219, 241
sanysidro037-2010.png, 3550, 4303, 7853, 0.228447726983, 4, -1, 1063, 1061, 235, 258
sanysidro038-2010.png, 1976, 3292, 5268, 0.170083523159, 4, -1, 519, 565, 137, 167
sanysidro039-2010.png, 335, 1077, 1412, 0.0127478753541, 4, -1, 9, 17, 0, 9
sanysidro040-2010.png, 279, 602, 881, 0.0363223609535, 4, -1, 21, 28, 6, 11
sanysidro041-2010.png, 3307, 4024, 7331, 0.506615741372, 4, -1, 2025, 2051, 186, 176
sanysidro042-2010.png, 3550, 4710, 8260, 0.337772397094, 4, -1, 1518, 1598, 217, 280
sanysidro043-2010.png, 3530, 4946, 8476, 0.250825861255, 4, -1, 1213, 1257, 272, 300
sanysidro044-2010.png, 2384, 3054, 5438, 0.201544685546, 4, -1, 625, 668, 150, 161
sanysidro045-2010.png, 727, 1167, 1894, 0.119324181626, 4, -1, 143, 164, 49, 56
sanysidro046-2010.png, 1080, 2105, 3185, 0.0175824175824, 4, -1, 40, 60, 24, 40
sanysidro047-2010.png, 566, 1145, 1711, 0.128579777908, 4, -1, 130, 139, 33, 38
sanysidro048-2010.png, 670, 1169, 1839, 0.336052202284, 4, -1, 339, 366, 46, 45
sanysidro049-2010.png, 2957, 3976, 6933, 0.397807586903, 4, -1, 1503, 1542, 176, 166
sanysidro050-2010.png, 3125, 4426, 7551, 0.295589988081, 4, -1, 1263, 1303, 260, 242
sanysidro051-2010.png, 3322, 4754, 8076, 0.284299157999, 4, -1, 1276, 1346, 288, 275
sanysidro052-2010.png, 1592, 2903, 4495, 0.232703003337, 4, -1, 619, 670, 108, 137
sanysidro053-2010.png, 204, 1026, 1230, 0.0666666666667, 4, -1, 50, 86, 19, 38
sanysidro054-2010.png, 781, 2032, 2813, 0.0191965872734, 4, -1, 33, 45, 17, 24
sanysidro055-2010.png, 1034, 1592, 2626, 0.126428027418, 4, -1, 209, 218, 52, 53
sanysidro056-2010.png, 999, 1764, 2763, 0.323561346363, 4, -1, 509, 544, 66, 89
sanysidro057-2010.png, 2983, 4252, 7235, 0.495093296475, 4, -1, 1940, 2000, 164, 184
sanysidro058-2010.png, 3835, 5155, 8990, 0.254505005562, 4, -1, 1274, 1337, 264, 280
sanysidro059-2010.png, 3760, 5172, 8932, 0.26354679803, 4, -1, 1327, 1373, 290, 303
sanysidro060-2010.png, 2267, 4220, 6487, 0.205025435486, 4, -1, 761, 795, 146, 191
sanysidro061-2010.png, 1917, 3429, 5346, 0.223344556678, 4, -1, 688, 717, 172, 166
sanysidro062-2010.png, 515, 2139, 2654, 0.0783722682743, 4, -1, 126, 160, 36, 49
sanysidro063-2010.png, 1693, 2313, 4006, 0.201198202696, 4, -1, 472, 475, 111, 100
sanysidro064-2010.png, 2491, 3760, 6251, 0.411134218525, 4, -1, 1412, 1468, 177, 188
yuba001-2010.png, 1983, 3982, 5965, 0.237384744342, 4, -1, 793, 908, 167, 207
yuba002-2010.png, 2531, 4733, 7264, 0.421530837004, 4, -1, 1670, 1807, 175, 216
yuba003-2010.png, 1461, 2647, 4108, 0.309152872444, 4, -1, 710, 785, 114, 132
yuba004-2010.png, 1974, 3107, 5081, 0.35898445188, 4, -1, 1001, 1064, 142, 155
yuba005-2010.png, 882, 1337, 2219, 0.383055430374, 4, -1, 498, 539, 97, 97
yuba006-2010.png, 1318, 1847, 3165, 0.293838862559, 4, -1, 552, 582, 115, 129
yuba007-2010.png, 1228, 1265, 2493, 0.314480545527, 4, -1, 484, 498, 107, 103
yuba008-2010.png, 779, 676, 1455, 0.272164948454, 4, -1, 270, 259, 71, 80
yuba009-2010.png, 1916, 4312, 6228, 0.2591522158, 4, -1, 900, 1021, 156, 211
yuba010-2010.png, 2560, 4917, 7477, 0.382773839775, 4, -1, 1561, 1653, 144, 207
yuba011-2010.png, 1883, 3306, 5189, 0.310271728657, 4, -1, 915, 970, 166, 174
yuba012-2010.png, 2525, 4000, 6525, 0.417164750958, 4, -1, 1466, 1575, 165, 194
yuba013-2010.png, 1596, 2306, 3902, 0.337775499744, 4, -1, 750, 780, 121, 114
yuba014-2010.png, 1001, 1566, 2567, 0.393455395403, 4, -1, 589, 643, 106, 114
yuba015-2010.png, 1001, 1250, 2251, 0.326077298978, 4, -1, 444, 476, 96, 106
yuba016-2010.png, 1024, 499, 1523, 0.160210111622, 4, -1, 169, 142, 43, 27
yuba017-2010.png, 1953, 3626, 5579, 0.35382685069, 4, -1, 1108, 1170, 148, 157
yuba018-2010.png, 2732, 5092, 7824, 0.397750511247, 4, -1, 1701, 1762, 158, 200
yuba019-2010.png, 2714, 4358, 7072, 0.410916289593, 4, -1, 1560, 1642, 176, 198
yuba020-2010.png, 1286, 2674, 3960, 0.404545454545, 4, -1, 875, 961, 96, 119
yuba021-2010.png, 1353, 2372, 3725, 0.323758389262, 4, -1, 690, 757, 103, 136
yuba022-2010.png, 1064, 1683, 2747, 0.278121587186, 4, -1, 467, 491, 86, 82
yuba023-2010.png, 617, 1042, 1659, 0.336347197107, 4, -1, 319, 364, 48, 73
yuba024-2010.png, 1555, 911, 2466, 0.185725871857, 4, -1, 297, 267, 70, 57
yuba025-2010.png, 1865, 4188, 6053, 0.263340492318, 4, -1, 867, 995, 130, 179
yuba026-2010.png, 1344, 3137, 4481, 0.320910511047, 4, -1, 801, 906, 105, 134
yuba027-2010.png, 2404, 3572, 5976, 0.33734939759, 4, -1, 1110, 1199, 148, 165
yuba028-2010.png, 1543, 2759, 4302, 0.367735936774, 4, -1, 880, 949, 93, 124
yuba029-2010.png, 1070, 2269, 3339, 0.403114705001, 4, -1, 748, 808, 109, 109
yuba030-2010.png, 1486, 2351, 3837, 0.299192077144, 4, -1, 663, 723, 121, 139
yuba031-2010.png, 1549, 2114, 3663, 0.310674310674, 4, -1, 665, 712, 114, 122
yuba032-2010.png, 996, 644, 1640, 0.171951219512, 4, -1, 179, 172, 41, 32
yuba033-2010.png, 876, 1563, 2439, 0.286182861829, 4, -1, 396, 441, 76, 101
yuba034-2010.png, 903, 2202, 3105, 0.267954911433, 4, -1, 472, 539, 68, 86
yuba035-2010.png, 1528, 1991, 3519, 0.487070190395, 4, -1, 954, 978, 94, 111
yuba036-2010.png, 750, 1244, 1994, 0.405215646941, 4, -1, 452, 490, 50, 54
yuba037-2010.png, 2111, 3149, 5260, 0.300380228137, 4, -1, 885, 931, 154, 174
yuba038-2010.png, 2265, 3486, 5751, 0.251434533125, 4, -1, 834, 877, 168, 182
yuba039-2010.png, 2090, 3158, 5248, 0.348323170732, 4, -1, 1033, 1063, 157, 160
yuba040-2010.png, 1783, 2586, 4369, 0.218814373999, 4, -1, 539, 589, 101, 106
yuba041-2010.png, 843, 1669, 2512, 0.264331210191, 4, -1, 385, 418, 85, 79
yuba042-2010.png, 913, 1861, 2774, 0.340302811824, 4, -1, 540, 604, 84, 104
yuba043-2010.png, 1325, 1713, 3038, 0.369980250165, 4, -1, 638, 694, 107, 106
yuba044-2010.png, 693, 703, 1396, 0.388252148997, 4, -1, 325, 317, 43, 43
yuba045-2010.png, 1310, 1703, 3013, 0.394291403916, 4, -1, 676, 723, 111, 137
yuba046-2010.png, 1996, 2588, 4584, 0.253926701571, 4, -1, 681, 712, 121, 116
yuba047-2010.png, 2377, 3582, 5959, 0.375901996979, 4, -1, 1233, 1299, 192, 187
yuba048-2010.png, 2555, 3871, 6426, 0.269841269841, 4, -1, 975, 1050, 171, 183
yuba049-2010.png, 1451, 2315, 3766, 0.330855018587, 4, -1, 713, 774, 122, 119
yuba050-2010.png, 1198, 2294, 3492, 0.3264604811, 4, -1, 635, 720, 95, 109
yuba051-2010.png, 1389, 1798, 3187, 0.336366488861, 4, -1, 618, 669, 99, 120
yuba052-2010.png, 959, 1055, 2014, 0.421052631579, 4, -1, 501, 503, 77, 79
yuba053-2010.png, 1351, 1575, 2926, 0.311004784689, 4, -1, 553, 570, 105, 107
yuba054-2010.png, 1214, 1614, 2828, 0.388967468175, 4, -1, 659, 684, 135, 147
yuba055-2010.png, 1248, 1748, 2996, 0.334445927904, 4, -1, 580, 603, 85, 92
yuba056-2010.png, 1319, 2718, 4037, 0.311122120386, 4, -1, 691, 774, 96, 132
yuba057-2010.png, 1448, 2411, 3859, 0.289712360715, 4, -1, 662, 724, 128, 124
yuba058-2010.png, 907, 1718, 2625, 0.213333333333, 4, -1, 325, 353, 51, 60
yuba059-2010.png, 1463, 1922, 3385, 0.354505169867, 4, -1, 710, 736, 112, 127
yuba060-2010.png, 977, 1247, 2224, 0.330035971223, 4, -1, 435, 460, 72, 102
yuba061-2010.png, 1286, 1363, 2649, 0.448471121178, 4, -1, 705, 723, 113, 112
yuba062-2010.png, 1602, 2353, 3955, 0.340328697851, 4, -1, 770, 821, 138, 139
yuba063-2010.png, 1092, 1348, 2440, 0.387704918033, 4, -1, 558, 594, 95, 94
yuba064-2010.png, 1776, 2729, 4505, 0.355160932297, 4, -1, 902, 935, 124, 127
